Unnamed: 0,ProdTaken,Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,Gender_Female,Gender_Male,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Unmarried,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP
4862,1,31.0,1,9.0,4,4.0,4.0,3.0,0,3,0,1.0,30594.0,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
2974,0,28.0,1,7.0,4,4.0,5.0,3.0,0,4,1,3.0,26090.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
2530,0,24.0,3,9.0,4,4.0,5.0,5.0,0,3,1,2.0,21000.0,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
3017,1,27.0,3,15.0,3,5.0,5.0,8.0,0,3,1,2.0,24004.0,True,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False
3725,1,36.0,3,34.0,3,4.0,3.0,3.0,1,5,0,1.0,24491.0,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False
2491,0,38.0,1,26.0,4,4.0,4.0,6.0,0,4,1,2.0,21700.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1759,0,28.0,1,14.0,3,3.0,3.0,2.0,0,4,1,1.0,18310.0,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
1142,0,45.0,1,11.0,2,5.0,5.0,2.0,1,3,1,0.0,20769.0,True,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False
1059,0,35.0,3,13.0,3,3.0,3.0,2.0,0,3,1,0.0,17404.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
4789,0,45.0,1,36.0,3,4.0,3.0,3.0,0,5,1,2.0,23219.0,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False
3113,1,40.0,1,13.0,4,4.0,5.0,2.0,1,2,1,2.0,21082.0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2139,1,39.0,1,12.0,3,3.0,5.0,1.0,1,1,1,1.0,17404.0,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
4741,0,29.0,1,13.0,3,5.0,3.0,3.0,1,4,1,2.0,21381.0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
4227,0,34.0,1,12.0,4,4.0,4.0,8.0,0,3,1,2.0,30556.0,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
4155,0,33.0,3,33.0,4,4.0,3.0,2.0,0,4,1,2.0,23143.0,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
819,0,28.0,1,8.0,3,4.0,4.0,1.0,0,2,0,2.0,18201.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
215,0,41.0,3,12.0,3,3.0,3.0,4.0,1,2,0,1.0,28591.0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
3860,0,39.0,3,7.0,3,4.0,4.0,2.0,0,4,1,2.0,23118.0,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
47,0,37.0,1,25.0,3,3.0,4.0,5.0,0,4,1,1.0,18022.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
4700,0,28.0,1,15.0,3,6.0,3.0,3.0,0,1,1,2.0,23299.0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
902,0,27.0,1,10.0,3,3.0,3.0,2.0,0,4,1,1.0,17517.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
112,0,54.0,2,32.0,1,2.0,3.0,3.0,1,3,1,0.0,32328.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
4848,1,26.0,1,16.0,3,4.0,5.0,5.0,0,1,1,1.0,20774.0,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
1537,0,45.0,1,13.0,2,3.0,5.0,3.0,0,3,0,0.0,24724.0,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
3564,0,39.0,3,23.0,3,4.0,4.0,4.0,0,1,0,1.0,22876.0,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False
4089,0,57.0,1,15.0,4,4.0,5.0,6.0,1,4,1,2.0,22935.0,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
4271,1,22.0,3,7.0,4,5.0,4.0,3.0,1,5,1,3.0,20852.0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
3992,0,38.0,1,14.0,2,4.0,3.0,6.0,0,1,0,1.0,32342.0,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
3799,0,37.0,3,24.0,3,5.0,4.0,4.0,0,4,1,1.0,24185.0,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
2326,0,20.0,1,5.0,2,4.0,3.0,2.0,0,3,0,0.0,18033.0,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
1476,0,59.0,1,9.0,2,1.0,5.0,5.0,1,1,0,1.0,17670.0,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False
1688,0,45.0,3,12.0,2,4.0,3.0,7.0,0,4,1,0.0,23865.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
268,0,45.0,1,26.0,3,3.0,3.0,1.0,1,3,0,0.0,28496.0,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
641,0,32.0,3,11.0,2,3.0,4.0,2.0,0,3,1,1.0,21524.0,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
2135,0,47.0,3,8.0,3,4.0,3.0,2.0,1,1,0,0.0,18294.0,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
625,0,45.0,3,15.0,3,3.0,5.0,5.0,1,2,1,0.0,25761.0,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
4286,0,36.0,1,16.0,4,5.0,4.0,2.0,0,1,0,2.0,25218.0,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False
2365,0,31.0,1,17.0,3,3.0,5.0,2.0,1,1,1,1.0,21833.0,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
1764,0,37.0,1,15.0,2,3.0,3.0,2.0,1,1,0,1.0,17326.0,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
1932,0,34.0,3,27.0,3,1.0,3.0,2.0,0,3,0,0.0,20337.0,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False
2965,0,28.0,3,10.0,4,3.0,3.0,3.0,1,2,1,3.0,23325.0,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False
4480,1,48.0,3,34.0,4,2.0,3.0,6.0,1,4,0,2.0,25075.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
3901,0,41.0,1,9.0,4,4.0,3.0,4.0,0,1,1,2.0,20679.0,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False
2617,0,31.0,1,16.0,4,4.0,5.0,3.0,0,2,0,2.0,21750.0,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
1957,0,20.0,1,6.0,2,4.0,4.0,2.0,0,4,0,1.0,17836.0,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
1553,0,38.0,1,12.0,3,5.0,3.0,1.0,1,1,0,2.0,20329.0,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False
3286,1,29.0,1,19.0,4,4.0,3.0,3.0,1,4,1,1.0,21193.0,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
4704,0,34.0,1,12.0,3,5.0,3.0,6.0,0,3,1,2.0,25797.0,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
3642,0,34.0,3,23.0,3,4.0,3.0,3.0,1,1,0,1.0,24046.0,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False
1797,1,39.0,3,9.0,2,3.0,3.0,5.0,1,4,1,1.0,20238.0,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False
2779,0,41.0,3,7.0,3,6.0,3.0,4.0,1,3,1,1.0,26135.0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False
4165,0,40.0,1,9.0,4,4.0,3.0,2.0,0,1,1,3.0,29616.0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
2130,1,58.0,1,8.0,2,4.0,3.0,1.0,1,1,1,0.0,17380.0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
1529,0,37.0,1,6.0,2,4.0,3.0,2.0,0,5,0,0.0,20993.0,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
1960,0,38.0,1,6.0,2,3.0,5.0,4.0,0,1,0,1.0,17619.0,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
3969,0,34.0,1,7.0,4,4.0,3.0,3.0,1,1,1,1.0,32136.0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False
4157,0,41.0,1,31.0,4,4.0,3.0,3.0,0,3,1,2.0,21997.0,True,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False
3605,0,39.0,1,9.0,3,5.0,3.0,5.0,1,5,1,2.0,26434.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False
3129,0,27.0,3,7.0,3,5.0,5.0,3.0,0,3,1,2.0,22972.0,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False
1221,0,45.0,1,6.0,3,4.0,3.0,4.0,0,1,1,2.0,25748.0,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
3803,0,35.0,3,10.0,4,5.0,3.0,5.0,1,3,0,1.0,26781.0,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False
3733,0,39.0,2,9.0,4,4.0,4.0,7.0,0,3,1,3.0,21270.0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
3238,0,35.0,1,10.0,3,4.0,3.0,2.0,0,2,1,1.0,26434.0,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False
951,0,41.0,3,16.0,2,5.0,4.0,2.0,0,1,1,0.0,21151.0,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False
3315,1,25.0,1,24.0,4,4.0,4.0,3.0,0,2,0,2.0,20888.0,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
288,1,26.0,1,22.0,2,3.0,4.0,3.0,1,2,1,1.0,17373.0,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
926,0,43.0,3,10.0,2,4.0,3.0,4.0,0,3,1,0.0,25231.0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
1580,0,51.0,1,6.0,1,4.0,5.0,4.0,0,1,1,0.0,22484.0,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False
4464,0,24.0,1,16.0,3,4.0,5.0,3.0,0,3,1,1.0,21178.0,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
1477,0,30.0,1,30.0,3,3.0,3.0,2.0,0,3,1,2.0,17693.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
4255,0,39.0,1,22.0,4,5.0,3.0,2.0,1,5,1,3.0,30188.0,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
4196,0,30.0,3,9.0,3,4.0,3.0,3.0,0,1,0,2.0,23232.0,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False
3029,1,24.0,1,13.0,4,2.0,5.0,3.0,1,3,1,3.0,20279.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
3630,1,36.0,3,19.0,3,4.0,3.0,5.0,1,3,1,1.0,23259.0,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False
1542,0,31.0,1,6.0,2,3.0,4.0,2.0,0,3,1,0.0,17501.0,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
1366,0,39.0,3,27.0,2,5.0,3.0,7.0,0,5,0,0.0,20736.0,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False
2709,0,30.0,3,9.0,4,5.0,4.0,4.0,0,4,0,2.0,25322.0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False
1363,0,33.0,3,16.0,2,3.0,3.0,2.0,0,1,0,0.0,20487.0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False
3219,0,44.0,3,32.0,4,5.0,3.0,7.0,0,4,1,2.0,29476.0,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
1492,0,34.0,1,13.0,2,3.0,4.0,1.0,0,5,0,0.0,26994.0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
3886,1,30.0,1,7.0,3,4.0,3.0,2.0,1,3,1,1.0,23465.0,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
1894,0,57.0,3,35.0,2,4.0,3.0,4.0,0,3,1,0.0,29118.0,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False
3581,0,23.0,1,33.0,3,5.0,3.0,3.0,1,3,0,1.0,21492.0,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
3644,0,45.0,2,7.0,3,4.0,3.0,6.0,1,3,1,1.0,21873.0,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
3749,0,55.0,1,14.0,4,4.0,3.0,6.0,0,3,1,2.0,25532.0,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False
4090,0,34.0,1,9.0,3,4.0,3.0,2.0,0,3,1,1.0,21178.0,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
4390,0,25.0,1,24.0,4,5.0,4.0,3.0,0,3,1,2.0,20805.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
3798,1,57.0,1,31.0,4,4.0,3.0,3.0,0,3,0,1.0,21265.0,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
1129,0,42.0,1,15.0,3,4.0,3.0,1.0,0,1,1,1.0,34613.0,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True
177,1,19.0,1,8.0,2,4.0,3.0,2.0,0,5,0,0.0,16102.0,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
4833,1,60.0,1,21.0,3,4.0,3.0,2.0,1,5,1,1.0,29190.0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False
1087,0,34.0,3,13.0,2,3.0,3.0,1.0,1,1,0,1.0,17308.0,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
3409,0,26.0,1,26.0,4,4.0,3.0,5.0,0,5,1,3.0,22347.0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
906,0,34.0,1,26.0,2,1.0,3.0,1.0,0,1,1,0.0,17585.0,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
4667,0,40.0,1,29.0,3,4.0,5.0,3.0,1,5,1,2.0,29558.0,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False
3091,0,36.0,1,32.0,4,5.0,4.0,5.0,0,3,1,2.0,29581.0,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
325,0,31.0,1,13.0,2,4.0,3.0,2.0,0,2,1,1.0,23943.0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
93,0,46.0,1,6.0,2,4.0,5.0,3.0,1,2,1,1.0,25673.0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False
4496,0,41.0,1,9.0,3,2.0,4.0,3.0,0,3,0,1.0,22922.0,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False
3081,0,33.0,1,7.0,4,4.0,3.0,2.0,0,5,0,1.0,20992.0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
493,0,44.0,2,6.0,2,4.0,3.0,5.0,0,5,1,1.0,20985.0,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False
4209,0,43.0,3,33.0,4,4.0,4.0,7.0,0,3,1,2.0,32203.0,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False
2786,0,32.0,1,14.0,3,4.0,3.0,3.0,1,4,1,2.0,25821.0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
3743,0,41.0,1,7.0,3,4.0,3.0,6.0,0,3,0,2.0,25191.0,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False
4594,0,37.0,1,14.0,4,4.0,3.0,4.0,0,3,1,3.0,23356.0,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
494,0,34.0,3,20.0,2,3.0,3.0,2.0,1,5,1,1.0,17579.0,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
1738,0,45.0,1,26.0,3,3.0,3.0,1.0,1,3,1,1.0,28496.0,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False
4131,1,30.0,1,7.0,3,4.0,3.0,2.0,0,1,0,1.0,20736.0,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
2428,1,34.0,1,23.0,2,4.0,3.0,1.0,1,5,1,1.0,23500.0,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
750,0,44.0,3,34.0,2,1.0,3.0,4.0,1,2,1,1.0,28320.0,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
2655,0,31.0,1,7.0,3,5.0,3.0,3.0,0,5,1,2.0,27152.0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
1652,1,41.0,3,26.0,3,3.0,4.0,2.0,1,4,0,1.0,18140.0,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False
2318,0,35.0,1,10.0,2,4.0,3.0,2.0,0,1,1,1.0,17376.0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
1115,0,34.0,1,13.0,2,3.0,3.0,2.0,0,1,0,1.0,17972.0,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
4284,1,22.0,3,19.0,3,2.0,4.0,3.0,0,5,0,2.0,21394.0,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
4770,0,21.0,1,6.0,3,5.0,3.0,3.0,0,3,0,1.0,21711.0,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
2897,1,27.0,2,24.0,3,4.0,3.0,2.0,1,5,0,2.0,21419.0,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
1967,0,44.0,1,9.0,2,3.0,3.0,5.0,1,1,0,1.0,34513.0,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True
43,0,27.0,3,14.0,2,3.0,3.0,2.0,0,2,1,0.0,23726.0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
4315,0,57.0,3,13.0,3,2.0,5.0,2.0,0,3,1,1.0,31890.0,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False
3320,0,21.0,3,28.0,3,2.0,3.0,3.0,0,3,0,1.0,21356.0,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False
4176,0,33.0,1,9.0,3,5.0,5.0,6.0,0,4,0,2.0,20854.0,True,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
2694,1,38.0,1,17.0,4,4.0,3.0,8.0,0,3,1,3.0,28726.0,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
4224,0,32.0,2,9.0,4,5.0,5.0,5.0,0,3,0,3.0,25088.0,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
1252,0,34.0,1,8.0,3,1.0,3.0,1.0,1,1,0,1.0,17932.0,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
1998,1,50.0,3,14.0,2,3.0,3.0,4.0,1,5,0,0.0,21796.0,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False
1437,0,39.0,1,15.0,2,3.0,3.0,3.0,0,4,0,1.0,34431.0,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True
3413,0,49.0,1,11.0,3,4.0,3.0,3.0,0,5,1,2.0,26576.0,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
2802,0,37.0,3,7.0,3,4.0,3.0,6.0,0,2,1,2.0,25331.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
3612,0,25.0,1,9.0,3,4.0,3.0,3.0,1,3,1,2.0,22438.0,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
